"Sample","Transect.ID","Individual.ID","Year","Site","Visit","SiteVisit","Lat","Long","Collected","Transect","NetorPan","Date.Collected","Type","Species.Code","Genus.Code","Sex","RNA.conc.","DWV","SBV","BQCV","Richness","EstRich_338","Abundance","Diversity","APME_ABUND","BOIM_ABUND","LASI_ABUND","PEPR_ABUND","Nat.1000","Land_Richness_1000","floralrichness","totaldensity","Richness_visit","Abundance_visit","Diversity_visit","invsimpson_visit","shannon_visit","APME_ABUND_visit","BOIM_ABUND_visit","LASI_ABUND_visit","PEPR_ABUND_visit","floralrichness_visit","floralsimpson_visit","floralshannon_visit","squashdensity_visit","forbdensity_visit","totaldensity_visit","squashfloralcover_visit","total_Fcover_visit","BGcover_visit","Squashcover_visit","Grasscover_visit","Forbscover_visit"
2487,"PL16A1N","PL16A1N-13",2016,"PL",1,"PL1",42.33729,-83.55478,"squash","A","Net","8/11/2016","NON","PEPR","PEPO","M","394",0,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
2509,"PL16B1N","PL16B1N-35",2016,"PL",1,"PL1",42.33729,-83.55478,"squash","B","Net","8/11/2016","NON","PEPR","PEPO","M","570",0,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
2520,"PL16C1N","PL16C1N-46",2016,"PL",1,"PL1",42.33729,-83.55478,"squash","C","Net","8/11/2016","NON","PEPR","PEPO","M","6.4",0,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
2524,"PL16C1N","PL16C1N-50",2016,"PL",1,"PL1",42.33729,-83.55478,"squash","C","Net","8/11/2016","NON","PEPR","PEPO","M","27.9",0,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
2619,"PL16C1P","PL16C1P-145",2016,"PL",1,"PL1",42.33729,-83.55478,"squash","C","Pan","8/11/2016","NON","LASI","LASI","F","7.6",0,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
4598,"PL16C2N","PL16C2N-117",2016,"PL",2,"PL2",42.33729,-83.55478,"squash","C","Net","8/30/2016","NON","LASI","LASI","F","13.1",0,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,24,268,0.776453553,4.473343298,1.899638879,48,87,76,1,11,0.804410730440109,1.76818499027388,1.04166666666667,111.041666666667,112.083333333333,2.5,3.125,20.7083333333333,15.3333333333333,45.625,33.0833333333333
4729,"PL16C2P","PL16C2P-248",2016,"PL",2,"PL2",42.33729,-83.55478,"squash","C","Pan","8/30/2016","NON","LASI","LASI","F","8",0,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,24,268,0.776453553,4.473343298,1.899638879,48,87,76,1,11,0.804410730440109,1.76818499027388,1.04166666666667,111.041666666667,112.083333333333,2.5,3.125,20.7083333333333,15.3333333333333,45.625,33.0833333333333
2499,"PL16B1N","PL16B1N-25",2016,"PL",1,"PL1",42.33729,-83.55478,"squash","B","Net","8/11/2016","APIS","APME","APIS","F","71",0,0,1,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
2540,"PL16D1N","PL16D1N-66",2016,"PL",1,"PL1",42.33729,-83.55478,"flowers","D","Net","8/11/2016","NON","BOIM","BOMB","F","too high",0,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
2604,"PL16C1P","PL16C1P-130",2016,"PL",1,"PL1",42.33729,-83.55478,"squash","C","Pan","8/11/2016","APIS","APME","APIS","F","220",1,1,1,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
4574,"PL16C2N","PL16C2N-93",2016,"PL",2,"PL2",42.33729,-83.55478,"squash","C","Net","8/30/2016","APIS","APME","APIS","F","316",0,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,24,268,0.776453553,4.473343298,1.899638879,48,87,76,1,11,0.804410730440109,1.76818499027388,1.04166666666667,111.041666666667,112.083333333333,2.5,3.125,20.7083333333333,15.3333333333333,45.625,33.0833333333333
4663,"PL16D2N","PL16D2N-181",2016,"PL",2,"PL2",42.33729,-83.55478,"flowers","D","Net","8/30/2016","APIS","APME","APIS","F","222",0,0,1,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,24,268,0.776453553,4.473343298,1.899638879,48,87,76,1,11,0.804410730440109,1.76818499027388,1.04166666666667,111.041666666667,112.083333333333,2.5,3.125,20.7083333333333,15.3333333333333,45.625,33.0833333333333
2512,"PL16B1N","PL16B1N-38",2016,"PL",1,"PL1",42.33729,-83.55478,"squash","B","Net","8/11/2016","NON","PEPR","PEPO","M","69.5",0,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
2527,"PL16C1N","PL16C1N-53",2016,"PL",1,"PL1",42.33729,-83.55478,"squash","C","Net","8/11/2016","NON","PEPR","PEPO","F","394",0,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
2529,"PL16C1N","PL16C1N-55",2016,"PL",1,"PL1",42.33729,-83.55478,"squash","C","Net","8/11/2016","NON","PEPR","PEPO","M","150",0,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
2493,"PL16A1N","PL16A1N-19",2016,"PL",1,"PL1",42.33729,-83.55478,"squash","A","Net","8/11/2016","NON","BOIM","BOMB","F","24.1",0,1,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
2500,"PL16B1N","PL16B1N-26",2016,"PL",1,"PL1",42.33729,-83.55478,"squash","B","Net","8/11/2016","NON","BOIM","BOMB","F","234",0,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
4483,"PL16A2N","PL16A2N-2",2016,"PL",2,"PL2",42.33729,-83.55478,"squash","A","Net","8/30/2016","APIS","APME","APIS","F","79.6",0,0,1,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,24,268,0.776453553,4.473343298,1.899638879,48,87,76,1,11,0.804410730440109,1.76818499027388,1.04166666666667,111.041666666667,112.083333333333,2.5,3.125,20.7083333333333,15.3333333333333,45.625,33.0833333333333
4513,"PL16A2N","PL16A2N-32",2016,"PL",2,"PL2",42.33729,-83.55478,"squash","A","Net","8/30/2016","NON","BOIM","BOMB","F","255",0,0,1,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,24,268,0.776453553,4.473343298,1.899638879,48,87,76,1,11,0.804410730440109,1.76818499027388,1.04166666666667,111.041666666667,112.083333333333,2.5,3.125,20.7083333333333,15.3333333333333,45.625,33.0833333333333
4532,"PL16B2N","PL16B2N-51",2016,"PL",2,"PL2",42.33729,-83.55478,"squash","B","Net","8/30/2016","APIS","APME","APIS","F","72.2",0,0,1,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,24,268,0.776453553,4.473343298,1.899638879,48,87,76,1,11,0.804410730440109,1.76818499027388,1.04166666666667,111.041666666667,112.083333333333,2.5,3.125,20.7083333333333,15.3333333333333,45.625,33.0833333333333
4664,"PL16D2N","PL16D2N-182",2016,"PL",2,"PL2",42.33729,-83.55478,"flowers","D","Net","8/30/2016","APIS","APME","APIS","F","61.1",0,0,1,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,24,268,0.776453553,4.473343298,1.899638879,48,87,76,1,11,0.804410730440109,1.76818499027388,1.04166666666667,111.041666666667,112.083333333333,2.5,3.125,20.7083333333333,15.3333333333333,45.625,33.0833333333333
2479,"PL16A1N","PL16A1N-5",2016,"PL",1,"PL1",42.33729,-83.55478,"squash","A","Net","8/11/2016","NON","PEPR","PEPO","M","62",0,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
2503,"PL16B1N","PL16B1N-29",2016,"PL",1,"PL1",42.33729,-83.55478,"squash","B","Net","8/11/2016","NON","PEPR","PEPO","M","16.8",0,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
2557,"PL16A1P","PL16A1P-83",2016,"PL",1,"PL1",42.33729,-83.55478,"squash","A","Pan","8/11/2016","NON","PEPR","PEPO","F","219",0,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
2494,"PL16A1N","PL16A1N-20",2016,"PL",1,"PL1",42.33729,-83.55478,"squash","A","Net","8/11/2016","NON","BOIM","BOMB","F","too high",0,1,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
2516,"PL16C1N","PL16C1N-42",2016,"PL",1,"PL1",42.33729,-83.55478,"squash","C","Net","8/11/2016","APIS","APME","APIS","F","27",0,0,1,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
2602,"PL16C1P","PL16C1P-128",2016,"PL",1,"PL1",42.33729,-83.55478,"squash","C","Pan","8/11/2016","APIS","APME","APIS","F","472",0,0,1,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
4496,"PL16A2N","PL16A2N-15",2016,"PL",2,"PL2",42.33729,-83.55478,"squash","A","Net","8/30/2016","NON","BOIM","BOMB","F","too high",0,1,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,24,268,0.776453553,4.473343298,1.899638879,48,87,76,1,11,0.804410730440109,1.76818499027388,1.04166666666667,111.041666666667,112.083333333333,2.5,3.125,20.7083333333333,15.3333333333333,45.625,33.0833333333333
4518,"PL16A2N","PL16A2N-37",2016,"PL",2,"PL2",42.33729,-83.55478,"squash","A","Net","8/30/2016","NON","BOIM","BOMB","F","393",0,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,24,268,0.776453553,4.473343298,1.899638879,48,87,76,1,11,0.804410730440109,1.76818499027388,1.04166666666667,111.041666666667,112.083333333333,2.5,3.125,20.7083333333333,15.3333333333333,45.625,33.0833333333333
4527,"PL16A2N","PL16A2N-46",2016,"PL",2,"PL2",42.33729,-83.55478,"squash","A","Net","8/30/2016","NON","BOIM","BOMB","F","too high",1,1,1,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,24,268,0.776453553,4.473343298,1.899638879,48,87,76,1,11,0.804410730440109,1.76818499027388,1.04166666666667,111.041666666667,112.083333333333,2.5,3.125,20.7083333333333,15.3333333333333,45.625,33.0833333333333
4669,"PL16D2N","PL16D2N-187",2016,"PL",2,"PL2",42.33729,-83.55478,"flowers","D","Net","8/30/2016","APIS","APME","APIS","F","560",0,0,1,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,24,268,0.776453553,4.473343298,1.899638879,48,87,76,1,11,0.804410730440109,1.76818499027388,1.04166666666667,111.041666666667,112.083333333333,2.5,3.125,20.7083333333333,15.3333333333333,45.625,33.0833333333333
2478,"PL16A1N","PL16A1N-4",2016,"PL",1,"PL1",42.33729,-83.55478,"squash","A","Net","8/11/2016","NON","PEPR","PEPO","F","too high",1,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
2486,"PL16A1N","PL16A1N-12",2016,"PL",1,"PL1",42.33729,-83.55478,"squash","A","Net","8/11/2016","NON","PEPR","PEPO","M","223",0,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
2505,"PL16B1N","PL16B1N-31",2016,"PL",1,"PL1",42.33729,-83.55478,"squash","B","Net","8/11/2016","NON","PEPR","PEPO","M","153",1,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
2528,"PL16C1N","PL16C1N-54",2016,"PL",1,"PL1",42.33729,-83.55478,"squash","C","Net","8/11/2016","NON","PEPR","PEPO","M","311",0,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
2589,"PL16B1P","PL16B1P-115",2016,"PL",1,"PL1",42.33729,-83.55478,"squash","B","Pan","8/11/2016","NON","LASI","LASI","F","357",0,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
2630,"PL16D1P","PL16D1P-156",2016,"PL",1,"PL1",42.33729,-83.55478,"flowers","D","Pan","8/11/2016","NON","LASI","LASI","F","24.8",0,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
2651,"PL16D1P","PL16D1P-178",2016,"PL",1,"PL1",42.33729,-83.55478,"flowers","D","Pan","8/11/2016","NON","LASI","LASI","F","9.7",0,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
4728,"PL16B2P","PL16B2P-247",2016,"PL",2,"PL2",42.33729,-83.55478,"squash","B","Pan","8/30/2016","NON","LASI","LASI","F","22.5",0,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,24,268,0.776453553,4.473343298,1.899638879,48,87,76,1,11,0.804410730440109,1.76818499027388,1.04166666666667,111.041666666667,112.083333333333,2.5,3.125,20.7083333333333,15.3333333333333,45.625,33.0833333333333
2496,"PL16A1N","PL16A1N-22",2016,"PL",1,"PL1",42.33729,-83.55478,"squash","A","Net","8/11/2016","NON","BOIM","BOMB","F","too high",0,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
2497,"PL16A1N","PL16A1N-23",2016,"PL",1,"PL1",42.33729,-83.55478,"squash","A","Net","8/11/2016","NON","BOIM","BOMB","F","too high",0,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
2554,"PL16A1P","PL16A1P-80",2016,"PL",1,"PL1",42.33729,-83.55478,"squash","A","Pan","8/11/2016","APIS","APME","APIS","F","94.3",0,0,1,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
4487,"PL16A2N","PL16A2N-6",2016,"PL",2,"PL2",42.33729,-83.55478,"squash","A","Net","8/30/2016","APIS","APME","APIS","F","335",1,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,24,268,0.776453553,4.473343298,1.899638879,48,87,76,1,11,0.804410730440109,1.76818499027388,1.04166666666667,111.041666666667,112.083333333333,2.5,3.125,20.7083333333333,15.3333333333333,45.625,33.0833333333333
4668,"PL16D2N","PL16D2N-186",2016,"PL",2,"PL2",42.33729,-83.55478,"flowers","D","Net","8/30/2016","APIS","APME","APIS","F","210",0,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,24,268,0.776453553,4.473343298,1.899638879,48,87,76,1,11,0.804410730440109,1.76818499027388,1.04166666666667,111.041666666667,112.083333333333,2.5,3.125,20.7083333333333,15.3333333333333,45.625,33.0833333333333
2565,"PL16A1P","PL16A1P-91",2016,"PL",1,"PL1",42.33729,-83.55478,"squash","A","Pan","8/11/2016","NON","LASI","LASI","F","42.7",1,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
2593,"PL16B1P","PL16B1P-119",2016,"PL",1,"PL1",42.33729,-83.55478,"squash","B","Pan","8/11/2016","NON","LASI","LASI","F","85.5",0,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
2613,"PL16C1P","PL16C1P-139",2016,"PL",1,"PL1",42.33729,-83.55478,"squash","C","Pan","8/11/2016","NON","LASI","LASI","F","21.6",0,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
2637,"PL16D1P","PL16D1P-164",2016,"PL",1,"PL1",42.33729,-83.55478,"flowers","D","Pan","8/11/2016","NON","LASI","LASI","F","13",0,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
2643,"PL16D1P","PL16D1P-171",2016,"PL",1,"PL1",42.33729,-83.55478,"flowers","D","Pan","8/11/2016","NON","LASI","LASI","F","18.3",0,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
4736,"PL16D2P","PL16D2P-255",2016,"PL",2,"PL2",42.33729,-83.55478,"flowers","D","Pan","8/30/2016","NON","LASI","LASI","F","13.9",0,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,24,268,0.776453553,4.473343298,1.899638879,48,87,76,1,11,0.804410730440109,1.76818499027388,1.04166666666667,111.041666666667,112.083333333333,2.5,3.125,20.7083333333333,15.3333333333333,45.625,33.0833333333333
2495,"PL16A1N","PL16A1N-21",2016,"PL",1,"PL1",42.33729,-83.55478,"squash","A","Net","8/11/2016","NON","BOIM","BOMB","F","too high",0,0,0,31,27.842,446,0.802449275,64,105,147,44,0.58908371,26,16,63.35416667,18,178,0.761078147,4.185468956,1.862449063,16,18,71,43,10,0.713288115205988,1.58233828655693,0.208333333333333,14.4166666666667,14.625,0.5,0.770833333333333,37.3125,11.1666666666667,43.7083333333333,12.6458333333333
